# treaty table, config default
left	right	junction	extension	kern
qsAh.hapax.locked	qsFee.loop.ex-y5	break	0	0
qsAh.hapax.locked	qsFee.loop.ex-y5.ex-ext-1	break	0	0
qsAh.hapax.locked	qsFee.loop.ex-y5.ex-ext-3	break	0	0
qsAh.hapax.locked	qsGay.hapax.ex-y5	break	0	0
qsAh.hapax.locked	qsGay.hapax.ex-y5.ex-ext-1	break	0	0
qsAh.hapax.locked	qsGay.hapax.ex-y5.ex-ext-3	break	0	0
qsAh.hapax.locked	qsI.loop	break	0	0
qsAh.hapax.locked	qsI.loop.ex-y5	break	0	0
qsAh.hapax.locked	qsI.loop.ex-y5.ex-ext-1	break	0	0
qsAh.hapax.locked	qsKey.hapax	break	0	0
qsAh.hapax.locked	qsKey.hapax.ex-y0	break	0	0
qsAh.hapax.locked	qsKey.hapax.ex-y0.ex-con-1	break	0	0
qsAh.hapax.locked	qsLow.hapax	break	0	0
qsAh.hapax.locked	qsLow.hapax.ex-y5	break	0	0
qsAh.hapax.locked	qsLow.hapax.ex-y5.ex-ext-1	break	0	0
qsAh.hapax.locked	qsOoze.hapax	break	0	0
qsAh.hapax.locked	qsOoze.hapax.ex-y0	break	0	0
qsAh.hapax.locked	qsOut.normal	break	0	0
qsAh.hapax.locked	qsOut.swept-up.ex-y5	break	0	0
qsAh.hapax.locked	qsOut.swept-up.ex-y5.ex-ext-1	break	0	0
qsAh.hapax.locked	qsOut_qsTea.hapax	break	0	0
qsAh.hapax.locked	qsPea.full	break	0	0
qsAh.hapax.locked	qsPea.full.ex-y0	break	0	0
qsAh.hapax.locked	qsPea.half.ex-y5	break	0	0
qsAh.hapax.locked	qsPea.half.ex-y6	break	0	0
qsAh.hapax.locked	qsRoe.hapax.ex-y5	break	0	0
qsAh.hapax.locked	qsSee.curled-over.ex-y6	break	0	0
qsAh.hapax.locked	qsSee.normal	break	0	0
qsAh.hapax.locked	qsSee.normal.ex-y8	break	0	0
qsAh.hapax.locked	qsSee.straighter.ex-y0	break	0	0
qsAh.hapax.locked	qsSee.straighter.ex-y0.ex-ext-2	break	0	0
qsAh.hapax.locked	qsSee.straightest.ex-y0	break	0	0
qsAh.hapax.locked	qsSee_qsUtter.hapax	break	0	0
qsAh.hapax.locked	qsSee_qsUtter.hapax.ex-y5	break	0	0
qsAh.hapax.locked	qsSee_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsAh.hapax.locked	qsTea.full	break	0	0
qsAh.hapax.locked	qsTea.full.ex-y0	break	0	0
qsAh.hapax.locked	qsTea.half.ex-y5	break	0	0
qsAh.hapax.locked	qsTea_qsOy.hapax	break	0	0
qsAh.hapax.locked	qsTea_qsOy.hapax.ex-y0	break	0	0
qsAh.hapax.locked	qsThaw.hapax	break	0	0
qsAh.hapax.locked	qsUtter.alternate.ex-y0	break	0	0
qsAh.hapax.locked	qsUtter.mono	break	0	0
qsAh.hapax.locked	qsUtter.mono.ex-y5	break	0	0
qsAh.hapax.locked	qsUtter.mono.ex-y5.ex-ext-1	break	0	0
qsAh.hapax.locked	qsVie.normal	break	0	0
qsAh.hapax.locked	qsVie.swept-out.ex-y0	break	0	0
qsAh.hapax.locked	qsVie_qsUtter.hapax	break	0	0
qsAh.hapax.locked	qsVie_qsUtter.hapax.ex-y5	break	0	0
qsAh.hapax.locked	qsVie_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsAt.falling.ex-y0.ex-ext-3	qsMay.loop.en-y0	baseline	3	0
qsAt.falling.ex-y0.ex-ext-3	qsMay.loop.en-y0.ex-y5.ex-ext-1	baseline	3	0
qsAt.falling.ex-y0.ex-ext-3	qsMay.loop.en-y0.ex-y5.ex-ext-2	baseline	3	0
qsAt.falling.ex-y0.locked.ex-ext-3	qsMay.loop.en-y0	baseline	3	0
qsAt.falling.ex-y0.locked.ex-ext-3	qsMay.loop.en-y0.ex-y5.ex-ext-1	baseline	3	0
qsAt.falling.ex-y0.locked.ex-ext-3	qsMay.loop.en-y0.ex-y5.ex-ext-2	baseline	3	0
qsAt.rising	qsAh.hapax	break	0	0
qsAt.rising	qsAh.hapax.ex-y5	break	0	0
qsAt.rising	qsAh.hapax.ex-y5.ex-ext-1	break	0	0
qsAt.rising	qsAt.falling.ex-y0.ex-ext-3	break	0	0
qsAt.rising	qsAt.rising	break	0	0
qsAt.rising	qsAt.rising.ex-y5	break	0	0
qsAt.rising	qsBay.hapax	break	0	0
qsAt.rising	qsBay.hapax.ex-y0	break	0	0
qsAt.rising	qsFee.loop	break	0	0
qsAt.rising	qsFee.loop.ex-y5	break	0	0
qsAt.rising	qsFee.loop.ex-y5.ex-ext-1	break	0	0
qsAt.rising	qsFee.loop.ex-y5.ex-ext-3	break	0	0
qsAt.rising	qsGay.hapax	break	0	0
qsAt.rising	qsGay.hapax.ex-y0	break	0	0
qsAt.rising	qsGay.hapax.ex-y0.ex-ext-1	break	0	0
qsAt.rising	qsGay.hapax.ex-y5	break	0	0
qsAt.rising	qsGay.hapax.ex-y5.ex-ext-1	break	0	0
qsAt.rising	qsGay.hapax.ex-y5.ex-ext-3	break	0	0
qsAt.rising	qsI.loop	break	0	0
qsAt.rising	qsI.loop.ex-y5	break	0	0
qsAt.rising	qsI.loop.ex-y5.ex-ext-1	break	0	0
qsAt.rising	qsIt.hapax	break	0	0
qsAt.rising	qsIt.hapax.ex-y0	break	0	0
qsAt.rising	qsIt.hapax.ex-y5	break	0	0
qsAt.rising	qsIt.hapax.ex-y5.ex-ext-1	break	0	0
qsAt.rising	qsKey.hapax	break	0	0
qsAt.rising	qsKey.hapax.ex-y0	break	0	0
qsAt.rising	qsKey.hapax.ex-y0.ex-con-1	break	0	0
qsAt.rising	qsLow.hapax	break	0	0
qsAt.rising	qsLow.hapax.ex-y5	break	0	0
qsAt.rising	qsLow.hapax.ex-y5.ex-ext-1	break	0	0
qsAt.rising	qsOoze.hapax	break	0	0
qsAt.rising	qsOoze.hapax.ex-y0	break	0	0
qsAt.rising	qsOut.normal	break	0	0
qsAt.rising	qsOut.swept-up.ex-y5	break	0	0
qsAt.rising	qsOut.swept-up.ex-y5.ex-ext-1	break	0	0
qsAt.rising	qsOut_qsTea.hapax	break	0	0
qsAt.rising	qsOy.hapax	break	0	0
qsAt.rising	qsOy.hapax.ex-y0	break	0	0
qsAt.rising	qsPea.full	break	0	0
qsAt.rising	qsPea.full.ex-y0	break	0	0
qsAt.rising	qsPea.half.ex-y5	break	0	0
qsAt.rising	qsPea.half.ex-y6	break	0	0
qsAt.rising	qsRoe.hapax.ex-y5	break	0	0
qsAt.rising	qsSee.curled-over.ex-y6	break	0	0
qsAt.rising	qsSee.normal	break	0	0
qsAt.rising	qsSee.normal.ex-y8	break	0	0
qsAt.rising	qsSee.straighter.ex-y0	break	0	0
qsAt.rising	qsSee.straighter.ex-y0.ex-ext-2	break	0	0
qsAt.rising	qsSee.straightest.ex-y0	break	0	0
qsAt.rising	qsSee_qsUtter.hapax	break	0	0
qsAt.rising	qsSee_qsUtter.hapax.ex-y5	break	0	0
qsAt.rising	qsSee_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsAt.rising	qsTea.full	break	0	0
qsAt.rising	qsTea.full.ex-y0	break	0	0
qsAt.rising	qsTea.half.ex-y5	break	0	0
qsAt.rising	qsTea_qsOy.hapax	break	0	0
qsAt.rising	qsTea_qsOy.hapax.ex-y0	break	0	0
qsAt.rising	qsThaw.hapax	break	0	0
qsAt.rising	qsUtter.alternate.ex-y0	break	0	0
qsAt.rising	qsUtter.mono	break	0	0
qsAt.rising	qsUtter.mono.ex-y5	break	0	0
qsAt.rising	qsUtter.mono.ex-y5.ex-ext-1	break	0	0
qsAt.rising	qsVie.normal	break	0	0
qsAt.rising	qsVie.swept-out.ex-y0	break	0	0
qsAt.rising	qsVie_qsUtter.hapax	break	0	0
qsAt.rising	qsVie_qsUtter.hapax.ex-y5	break	0	0
qsAt.rising	qsVie_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0	qsAh.hapax	break	0	0
qsAt.rising.en-y0	qsAh.hapax.ex-y5	break	0	0
qsAt.rising.en-y0	qsAh.hapax.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0	qsAt.falling.ex-y0.ex-ext-3	break	0	0
qsAt.rising.en-y0	qsAt.rising	break	0	0
qsAt.rising.en-y0	qsAt.rising.ex-y5	break	0	0
qsAt.rising.en-y0	qsBay.hapax	break	0	0
qsAt.rising.en-y0	qsBay.hapax.ex-y0	break	0	0
qsAt.rising.en-y0	qsFee.loop	break	0	0
qsAt.rising.en-y0	qsFee.loop.ex-y5	break	0	0
qsAt.rising.en-y0	qsFee.loop.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0	qsFee.loop.ex-y5.ex-ext-3	break	0	0
qsAt.rising.en-y0	qsGay.hapax	break	0	0
qsAt.rising.en-y0	qsGay.hapax.ex-y0	break	0	0
qsAt.rising.en-y0	qsGay.hapax.ex-y0.ex-ext-1	break	0	0
qsAt.rising.en-y0	qsGay.hapax.ex-y5	break	0	0
qsAt.rising.en-y0	qsGay.hapax.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0	qsGay.hapax.ex-y5.ex-ext-3	break	0	0
qsAt.rising.en-y0	qsI.loop	break	0	0
qsAt.rising.en-y0	qsI.loop.ex-y5	break	0	0
qsAt.rising.en-y0	qsI.loop.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0	qsIt.hapax	break	0	0
qsAt.rising.en-y0	qsIt.hapax.ex-y0	break	0	0
qsAt.rising.en-y0	qsIt.hapax.ex-y5	break	0	0
qsAt.rising.en-y0	qsIt.hapax.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0	qsKey.hapax	break	0	0
qsAt.rising.en-y0	qsKey.hapax.ex-y0	break	0	0
qsAt.rising.en-y0	qsKey.hapax.ex-y0.ex-con-1	break	0	0
qsAt.rising.en-y0	qsLow.hapax	break	0	0
qsAt.rising.en-y0	qsLow.hapax.ex-y5	break	0	0
qsAt.rising.en-y0	qsLow.hapax.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0	qsMay.grounded-loop.ex-y0	break	0	0
qsAt.rising.en-y0	qsMay.loop	break	0	0
qsAt.rising.en-y0	qsMay.loop.ex-y5	break	0	0
qsAt.rising.en-y0	qsMay.loop.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0	qsMay.loop.ex-y5.ex-ext-2	break	0	0
qsAt.rising.en-y0	qsOoze.hapax	break	0	0
qsAt.rising.en-y0	qsOoze.hapax.ex-y0	break	0	0
qsAt.rising.en-y0	qsOut.normal	break	0	0
qsAt.rising.en-y0	qsOut.swept-up.ex-y5	break	0	0
qsAt.rising.en-y0	qsOut.swept-up.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0	qsOut_qsTea.hapax	break	0	0
qsAt.rising.en-y0	qsOy.hapax	break	0	0
qsAt.rising.en-y0	qsOy.hapax.ex-y0	break	0	0
qsAt.rising.en-y0	qsPea.full	break	0	0
qsAt.rising.en-y0	qsPea.full.ex-y0	break	0	0
qsAt.rising.en-y0	qsPea.half.ex-y5	break	0	0
qsAt.rising.en-y0	qsPea.half.ex-y6	break	0	0
qsAt.rising.en-y0	qsRoe.hapax.ex-y5	break	0	0
qsAt.rising.en-y0	qsSee.curled-over.ex-y6	break	0	0
qsAt.rising.en-y0	qsSee.normal	break	0	0
qsAt.rising.en-y0	qsSee.normal.ex-y8	break	0	0
qsAt.rising.en-y0	qsSee.straighter.ex-y0	break	0	0
qsAt.rising.en-y0	qsSee.straighter.ex-y0.ex-ext-2	break	0	0
qsAt.rising.en-y0	qsSee.straightest.ex-y0	break	0	0
qsAt.rising.en-y0	qsSee_qsUtter.hapax	break	0	0
qsAt.rising.en-y0	qsSee_qsUtter.hapax.ex-y5	break	0	0
qsAt.rising.en-y0	qsSee_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0	qsTea.full	break	0	0
qsAt.rising.en-y0	qsTea.full.ex-y0	break	0	0
qsAt.rising.en-y0	qsTea.half.ex-y5	break	0	0
qsAt.rising.en-y0	qsTea_qsOy.hapax	break	0	0
qsAt.rising.en-y0	qsTea_qsOy.hapax.ex-y0	break	0	0
qsAt.rising.en-y0	qsThaw.hapax	break	0	0
qsAt.rising.en-y0	qsUtter.alternate.ex-y0	break	0	0
qsAt.rising.en-y0	qsUtter.mono	break	0	0
qsAt.rising.en-y0	qsUtter.mono.ex-y5	break	0	0
qsAt.rising.en-y0	qsUtter.mono.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0	qsVie.normal	break	0	0
qsAt.rising.en-y0	qsVie.swept-out.ex-y0	break	0	0
qsAt.rising.en-y0	qsVie_qsUtter.hapax	break	0	0
qsAt.rising.en-y0	qsVie_qsUtter.hapax.ex-y5	break	0	0
qsAt.rising.en-y0	qsVie_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0.en-ext-1	qsAh.hapax	break	0	0
qsAt.rising.en-y0.en-ext-1	qsAh.hapax.ex-y5	break	0	0
qsAt.rising.en-y0.en-ext-1	qsAh.hapax.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0.en-ext-1	qsAt.falling.ex-y0.ex-ext-3	break	0	0
qsAt.rising.en-y0.en-ext-1	qsAt.rising	break	0	0
qsAt.rising.en-y0.en-ext-1	qsAt.rising.ex-y5	break	0	0
qsAt.rising.en-y0.en-ext-1	qsBay.hapax	break	0	0
qsAt.rising.en-y0.en-ext-1	qsBay.hapax.ex-y0	break	0	0
qsAt.rising.en-y0.en-ext-1	qsFee.loop	break	0	0
qsAt.rising.en-y0.en-ext-1	qsFee.loop.ex-y5	break	0	0
qsAt.rising.en-y0.en-ext-1	qsFee.loop.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0.en-ext-1	qsFee.loop.ex-y5.ex-ext-3	break	0	0
qsAt.rising.en-y0.en-ext-1	qsGay.hapax	break	0	0
qsAt.rising.en-y0.en-ext-1	qsGay.hapax.ex-y0	break	0	0
qsAt.rising.en-y0.en-ext-1	qsGay.hapax.ex-y0.ex-ext-1	break	0	0
qsAt.rising.en-y0.en-ext-1	qsGay.hapax.ex-y5	break	0	0
qsAt.rising.en-y0.en-ext-1	qsGay.hapax.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0.en-ext-1	qsGay.hapax.ex-y5.ex-ext-3	break	0	0
qsAt.rising.en-y0.en-ext-1	qsI.loop	break	0	0
qsAt.rising.en-y0.en-ext-1	qsI.loop.ex-y5	break	0	0
qsAt.rising.en-y0.en-ext-1	qsI.loop.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0.en-ext-1	qsIt.hapax	break	0	0
qsAt.rising.en-y0.en-ext-1	qsIt.hapax.ex-y0	break	0	0
qsAt.rising.en-y0.en-ext-1	qsIt.hapax.ex-y5	break	0	0
qsAt.rising.en-y0.en-ext-1	qsIt.hapax.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0.en-ext-1	qsKey.hapax	break	0	0
qsAt.rising.en-y0.en-ext-1	qsKey.hapax.ex-y0	break	0	0
qsAt.rising.en-y0.en-ext-1	qsKey.hapax.ex-y0.ex-con-1	break	0	0
qsAt.rising.en-y0.en-ext-1	qsLow.hapax	break	0	0
qsAt.rising.en-y0.en-ext-1	qsLow.hapax.ex-y5	break	0	0
qsAt.rising.en-y0.en-ext-1	qsLow.hapax.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0.en-ext-1	qsOoze.hapax	break	0	0
qsAt.rising.en-y0.en-ext-1	qsOoze.hapax.ex-y0	break	0	0
qsAt.rising.en-y0.en-ext-1	qsOut.normal	break	0	0
qsAt.rising.en-y0.en-ext-1	qsOut.swept-up.ex-y5	break	0	0
qsAt.rising.en-y0.en-ext-1	qsOut.swept-up.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0.en-ext-1	qsOut_qsTea.hapax	break	0	0
qsAt.rising.en-y0.en-ext-1	qsOy.hapax	break	0	0
qsAt.rising.en-y0.en-ext-1	qsOy.hapax.ex-y0	break	0	0
qsAt.rising.en-y0.en-ext-1	qsPea.full	break	0	0
qsAt.rising.en-y0.en-ext-1	qsPea.full.ex-y0	break	0	0
qsAt.rising.en-y0.en-ext-1	qsPea.half.ex-y5	break	0	0
qsAt.rising.en-y0.en-ext-1	qsPea.half.ex-y6	break	0	0
qsAt.rising.en-y0.en-ext-1	qsRoe.hapax.ex-y5	break	0	0
qsAt.rising.en-y0.en-ext-1	qsSee.curled-over.ex-y6	break	0	0
qsAt.rising.en-y0.en-ext-1	qsSee.normal	break	0	0
qsAt.rising.en-y0.en-ext-1	qsSee.normal.ex-y8	break	0	0
qsAt.rising.en-y0.en-ext-1	qsSee.straighter.ex-y0	break	0	0
qsAt.rising.en-y0.en-ext-1	qsSee.straighter.ex-y0.ex-ext-2	break	0	0
qsAt.rising.en-y0.en-ext-1	qsSee.straightest.ex-y0	break	0	0
qsAt.rising.en-y0.en-ext-1	qsSee_qsUtter.hapax	break	0	0
qsAt.rising.en-y0.en-ext-1	qsSee_qsUtter.hapax.ex-y5	break	0	0
qsAt.rising.en-y0.en-ext-1	qsSee_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0.en-ext-1	qsTea.full	break	0	0
qsAt.rising.en-y0.en-ext-1	qsTea.full.ex-y0	break	0	0
qsAt.rising.en-y0.en-ext-1	qsTea.half.ex-y5	break	0	0
qsAt.rising.en-y0.en-ext-1	qsTea_qsOy.hapax	break	0	0
qsAt.rising.en-y0.en-ext-1	qsTea_qsOy.hapax.ex-y0	break	0	0
qsAt.rising.en-y0.en-ext-1	qsThaw.hapax	break	0	0
qsAt.rising.en-y0.en-ext-1	qsUtter.alternate.ex-y0	break	0	0
qsAt.rising.en-y0.en-ext-1	qsUtter.mono	break	0	0
qsAt.rising.en-y0.en-ext-1	qsUtter.mono.ex-y5	break	0	0
qsAt.rising.en-y0.en-ext-1	qsUtter.mono.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0.en-ext-1	qsVie.normal	break	0	0
qsAt.rising.en-y0.en-ext-1	qsVie.swept-out.ex-y0	break	0	0
qsAt.rising.en-y0.en-ext-1	qsVie_qsUtter.hapax	break	0	0
qsAt.rising.en-y0.en-ext-1	qsVie_qsUtter.hapax.ex-y5	break	0	0
qsAt.rising.en-y0.en-ext-1	qsVie_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsAt.rising.en-y0.ex-y5	qsAwe.hapax.en-y5	x-height	0	0
qsAt.rising.en-y0.ex-y5	qsAwe.hapax.en-y5.ex-y0	x-height	0	0
qsAt.rising.en-y0.ex-y5	qsDay.full.en-y5	x-height	0	0
qsAt.rising.en-y0.ex-y5	qsDay.full.en-y5.ex-y0	x-height	0	0
qsAt.rising.en-y0.ex-y5	qsDay_qsUtter.full.en-y5	x-height	0	0
qsAt.rising.en-y0.ex-y5	qsDay_qsUtter.full.en-y5.ex-y5	x-height	0	0
qsAt.rising.en-y0.ex-y5	qsDay_qsUtter.full.en-y5.ex-y5.ex-ext-1	x-height	0	0
qsAt.rising.en-y0.ex-y5	qsEight.normal-sized-loop.en-y5	x-height	0	0
qsAt.rising.en-y0.ex-y5	qsEight.normal-sized-loop.en-y5.ex-y0	x-height	0	0
qsAt.rising.en-y0.ex-y5	qsEight.smaller-loop.en-y5.ex-y0	x-height	0	0
qsAt.rising.en-y0.ex-y5	qsEt.hapax.en-y5	x-height	0	0
qsAt.rising.en-y0.ex-y5	qsEt.hapax.en-y5.ex-y0	x-height	0	0
qsAt.rising.en-y0.ex-y5	qsEt.hapax.en-y5.ex-y0.ex-con-1	x-height	0	0
qsAt.rising.en-y0.ex-y5	qsJai.hapax.en-y5.en-con-1	x-height	-1	0
qsAt.rising.en-y0.ex-y5	qsJai.hapax.en-y5.ex-y0.en-con-1	x-height	-1	0
qsAt.rising.en-y0.ex-y5	qsJai.hapax.en-y5.ex-y0.en-con-1.ex-ext-1	x-height	-1	0
qsAt.rising.en-y0.ex-y5	qsJai_qsUtter.hapax.en-y5.en-con-1	x-height	-1	0
qsAt.rising.en-y0.ex-y5	qsJai_qsUtter.hapax.en-y5.ex-y5.en-con-1	x-height	-1	0
qsAt.rising.en-y0.ex-y5	qsJai_qsUtter.hapax.en-y5.ex-y5.en-con-1.ex-ext-1	x-height	-1	0
qsAt.rising.en-y0.ex-y5	qsNo.loop.en-y5	x-height	0	0
qsAt.rising.en-y0.ex-y5	qsNo.loop.en-y5.ex-y5	x-height	0	0
qsAt.rising.en-y0.ex-y5	qsNo.loop.en-y5.ex-y5.ex-ext-1	x-height	0	0
qsAt.rising.en-y0.ex-y5	qsOx.hapax.en-y5	x-height	0	0
qsAt.rising.en-y0.ex-y5	qsOx.hapax.en-y5.ex-y0	x-height	0	0
qsAt.rising.en-y0.ex-y5	qsRoe.hapax.en-y5	x-height	0	0
qsAt.rising.en-y0.ex-y5	qsRoe.hapax.en-y5.ex-y0	x-height	0	0
qsAt.rising.en-y0.ex-y5	qsRoe.hapax.en-y5.ex-y0.ex-ext-1	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsAwe.hapax.en-y5	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsAwe.hapax.en-y5.ex-y0	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsDay.full.en-y5	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsDay.full.en-y5.ex-y0	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsDay_qsUtter.full.en-y5	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsDay_qsUtter.full.en-y5.ex-y5	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsDay_qsUtter.full.en-y5.ex-y5.ex-ext-1	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsEight.normal-sized-loop.en-y5	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsEight.normal-sized-loop.en-y5.ex-y0	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsEight.smaller-loop.en-y5.ex-y0	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsEt.hapax.en-y5	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsEt.hapax.en-y5.ex-y0	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsEt.hapax.en-y5.ex-y0.ex-con-1	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsNo.loop.en-y5	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsNo.loop.en-y5.ex-y5	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsNo.loop.en-y5.ex-y5.ex-ext-1	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsOx.hapax.en-y5	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsOx.hapax.en-y5.ex-y0	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsRoe.hapax.en-y5	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsRoe.hapax.en-y5.ex-y0	x-height	0	0
qsAt.rising.en-y0.ex-y5.en-ext-1	qsRoe.hapax.en-y5.ex-y0.ex-ext-1	x-height	0	0
qsAt.rising.ex-y5	qsAwe.hapax.en-y5	x-height	0	0
qsAt.rising.ex-y5	qsAwe.hapax.en-y5.ex-y0	x-height	0	0
qsAt.rising.ex-y5	qsDay.full.en-y5	x-height	0	0
qsAt.rising.ex-y5	qsDay.full.en-y5.ex-y0	x-height	0	0
qsAt.rising.ex-y5	qsDay_qsUtter.full.en-y5	x-height	0	0
qsAt.rising.ex-y5	qsDay_qsUtter.full.en-y5.ex-y5	x-height	0	0
qsAt.rising.ex-y5	qsDay_qsUtter.full.en-y5.ex-y5.ex-ext-1	x-height	0	0
qsAt.rising.ex-y5	qsEight.normal-sized-loop.en-y5	x-height	0	0
qsAt.rising.ex-y5	qsEight.normal-sized-loop.en-y5.ex-y0	x-height	0	0
qsAt.rising.ex-y5	qsEight.smaller-loop.en-y5.ex-y0	x-height	0	0
qsAt.rising.ex-y5	qsEt.hapax.en-y5	x-height	0	0
qsAt.rising.ex-y5	qsEt.hapax.en-y5.ex-y0	x-height	0	0
qsAt.rising.ex-y5	qsEt.hapax.en-y5.ex-y0.ex-con-1	x-height	0	0
qsAt.rising.ex-y5	qsJai.hapax.en-y5.en-con-1	x-height	-1	0
qsAt.rising.ex-y5	qsJai.hapax.en-y5.ex-y0.en-con-1	x-height	-1	0
qsAt.rising.ex-y5	qsJai.hapax.en-y5.ex-y0.en-con-1.ex-ext-1	x-height	-1	0
qsAt.rising.ex-y5	qsJai_qsUtter.hapax.en-y5.en-con-1	x-height	-1	0
qsAt.rising.ex-y5	qsJai_qsUtter.hapax.en-y5.ex-y5.en-con-1	x-height	-1	0
qsAt.rising.ex-y5	qsJai_qsUtter.hapax.en-y5.ex-y5.en-con-1.ex-ext-1	x-height	-1	0
qsAt.rising.ex-y5	qsNo.loop.en-y5	x-height	0	0
qsAt.rising.ex-y5	qsNo.loop.en-y5.ex-y5	x-height	0	0
qsAt.rising.ex-y5	qsNo.loop.en-y5.ex-y5.ex-ext-1	x-height	0	0
qsAt.rising.ex-y5	qsOx.hapax.en-y5	x-height	0	0
qsAt.rising.ex-y5	qsOx.hapax.en-y5.ex-y0	x-height	0	0
qsAt.rising.ex-y5	qsRoe.hapax.en-y5	x-height	0	0
qsAt.rising.ex-y5	qsRoe.hapax.en-y5.ex-y0	x-height	0	0
qsAt.rising.ex-y5	qsRoe.hapax.en-y5.ex-y0.ex-ext-1	x-height	0	0
qsAt.rising.ex-y5.locked	qsAwe.hapax.en-y5	x-height	0	0
qsAt.rising.ex-y5.locked	qsAwe.hapax.en-y5.ex-y0	x-height	0	0
qsAt.rising.ex-y5.locked	qsDay.full.en-y5	x-height	0	0
qsAt.rising.ex-y5.locked	qsDay.full.en-y5.ex-y0	x-height	0	0
qsAt.rising.ex-y5.locked	qsDay_qsUtter.full.en-y5	x-height	0	0
qsAt.rising.ex-y5.locked	qsDay_qsUtter.full.en-y5.ex-y5	x-height	0	0
qsAt.rising.ex-y5.locked	qsDay_qsUtter.full.en-y5.ex-y5.ex-ext-1	x-height	0	0
qsAt.rising.ex-y5.locked	qsEight.normal-sized-loop.en-y5	x-height	0	0
qsAt.rising.ex-y5.locked	qsEight.normal-sized-loop.en-y5.ex-y0	x-height	0	0
qsAt.rising.ex-y5.locked	qsEight.smaller-loop.en-y5.ex-y0	x-height	0	0
qsAt.rising.ex-y5.locked	qsEt.hapax.en-y5	x-height	0	0
qsAt.rising.ex-y5.locked	qsEt.hapax.en-y5.ex-y0	x-height	0	0
qsAt.rising.ex-y5.locked	qsEt.hapax.en-y5.ex-y0.ex-con-1	x-height	0	0
qsAt.rising.ex-y5.locked	qsJai.hapax.en-y5.en-con-1	x-height	-1	0
qsAt.rising.ex-y5.locked	qsJai.hapax.en-y5.ex-y0.en-con-1	x-height	-1	0
qsAt.rising.ex-y5.locked	qsJai.hapax.en-y5.ex-y0.en-con-1.ex-ext-1	x-height	-1	0
qsAt.rising.ex-y5.locked	qsJai_qsUtter.hapax.en-y5.en-con-1	x-height	-1	0
qsAt.rising.ex-y5.locked	qsJai_qsUtter.hapax.en-y5.ex-y5.en-con-1	x-height	-1	0
qsAt.rising.ex-y5.locked	qsJai_qsUtter.hapax.en-y5.ex-y5.en-con-1.ex-ext-1	x-height	-1	0
