E676:E675	qsAh|qsI	0,1	break	0,0,400|0,0,300
E676:E676	qsAh|qsAh	0,1	break	0,0,250|0,0,400
E676:E679	qsAh|qsOy.en-y5.ex-y0	0,1	y5	0,0,350|0,0,300
E676:E67A	qsAh|qsUtter	0,1	break	0,0,300|0,0,300
E679:0020	qsOy|space	0,1	break	0,0,450|0,0,350
E679:00B7	qsOy|periodcentered	0,1	break	0,0,450|0,0,150
E679:200C	qsOy|space	0,1	break	0,0,450|0,0,0
E679:E650	qsOy|qsPea	0,1	break	0,0,300|0,0,250
E679:E652	qsOy|qsTea.en-y0	0,1	y0	0,0,400|0,0,100
E679:E653	qsOy|qsDay.half.en-y0.ex-y0	0,1	y0	0,0,400|0,0,250
E679:E658	qsOy|qsFee	0,1	break	0,0,450|0,0,300
E679:E665	qsOy|qsMay.en-y0.ex-y5	0,1	y0	0,0,400|0,0,300
E679:E666	qsOy|qsNo.alt.en-y0.ex-y0	0,1	y0	0,0,400|0,0,300
E679:E667	qsOy|qsLow	0,1	y0	0,0,400|0,0,300
E679:E670	qsOy|qsIt.en-y0.ex-y5	0,1	y0	0,0,400|0,0,100
E679:E675	qsOy|qsI	0,1	y0	0,0,400|0,0,300
E679:E676	qsOy|qsAh	0,1	y0	0,0,400|0,0,400
E679:E679	qsOy|qsOy	0,1	break	0,0,400|0,0,450
E679:E67A	qsOy|qsUtter	0,1	y0	0,0,400|0,0,300
E67A:0020	qsUtter|space	0,1	break	0,0,300|0,0,350
E67A:00B7	qsUtter|periodcentered	0,1	break	0,0,300|0,0,150
E67A:200C	qsUtter|space	0,1	break	0,0,300|0,0,0
E67A:E650	qsUtter|qsPea.en-y5.ex-y0	0,1	y5	0,0,250|0,0,250
E67A:E652	qsUtter|qsTea	0,1	break	0,0,300|0,0,100
E67A:E653	qsUtter|qsDay	0,1	y5	0,0,250|0,0,250
E67A:E658	qsUtter.ex-ext-1|qsFee.en-y5	0,1	y5	0,0,300|-50,0,250
E67A:E665	qsUtter.alt.ex-y0.before-may|qsMay.en-y0.ex-y5	0,1	y0	0,0,250|0,0,300
E67A:E666	qsUtter|qsNo	0,1	y5	0,0,250|0,0,300
E67A:E667	qsUtter.alt.ex-y0|qsLow	0,1	y0	0,0,250|0,0,300
E67A:E670	qsUtter|qsIt.en-y5.ex-y0	0,1	y5	0,0,250|0,0,100
E67A:E675	qsUtter.alt.ex-y0|qsI	0,1	y0	0,0,250|0,0,300
E67A:E676	qsUtter.alt.ex-y0|qsAh	0,1	y0	0,0,250|0,0,400
E67A:E679	qsUtter|qsOy.en-y5.ex-y0	0,1	y5	0,0,250|0,0,300
E67A:E67A	qsUtter|qsUtter	0,1	break	0,0,200|0,0,300
